user_id,churn_date,churn_day_since_install,last_level_reached,reason,moves_in_last_session,booster_used_last_session,ad_watch_last_session,time_spent_last_session_min
U106859,2025-08-05,45,2,used_booster_then_quit,9,False,33,41.39
U106860,2025-06-10,8,1,other,20,False,6,4.62
U106861,2025-08-06,28,2,ads_fatigue,14,False,34,39.3
U106862,2025-05-26,18,3,ads_fatigue,16,False,21,34.08
U106863,2025-08-15,89,4,after_10_moves_no_progress,10,False,21,23.48
U106864,2025-08-02,4,0,used_booster_then_quit,24,False,11,15.98
U106865,2025-08-18,87,2,used_booster_then_quit,19,False,16,30.23
U106866,2025-07-11,43,2,failed_level_twice,3,True,8,13.8
U106867,2025-08-22,18,3,used_booster_then_quit,12,True,22,27.34
U106868,2025-07-11,60,3,session_timeout,27,False,22,28.61
U106869,2025-07-13,21,4,used_booster_then_quit,13,False,3,3.48
U106870,2025-07-20,78,2,after_10_moves_no_progress,23,False,35,41.1
U106871,2025-08-19,69,5,session_timeout,23,False,5,7.8
U106872,2025-07-23,0,0,failed_level_twice,0,False,0,0.0
U106873,2025-07-24,74,3,after_10_moves_no_progress,24,False,29,42.44
U106874,2025-08-18,3,1,after_10_moves_no_progress,21,False,14,18.02
U106875,2025-08-23,5,2,used_booster_then_quit,9,False,35,55.44
U106876,2025-05-19,6,1,failed_level_twice,27,True,27,30.86
U106877,2025-08-27,0,0,after_10_moves_no_progress,0,False,0,0.0
U106878,2025-07-09,34,3,used_booster_then_quit,4,False,15,28.65
U106879,2025-08-04,85,4,ads_fatigue,13,False,8,9.26
U106880,2025-06-19,49,5,ads_fatigue,12,False,2,8.63
U106881,2025-08-08,50,5,other,20,True,18,18.04
U106882,2025-08-25,41,1,used_booster_then_quit,16,False,5,6.21
U106883,2025-06-15,6,0,used_booster_then_quit,0,False,0,0.0
U106884,2025-08-15,6,1,other,12,False,3,7.39
U106885,2025-08-27,33,2,ads_fatigue,5,False,9,15.94
U106886,2025-07-27,45,1,failed_level_twice,6,False,26,32.85
U106887,2025-08-22,25,1,failed_level_twice,28,False,17,25.43
U106888,2025-08-24,3,1,failed_level_twice,24,False,33,36.62
U106889,2025-05-24,12,1,failed_level_twice,4,False,21,27.41
U106890,2025-08-07,62,3,failed_level_twice,16,False,29,47.35
U106891,2025-08-03,39,0,failed_level_twice,0,False,0,0.0
U106892,2025-08-06,38,0,after_10_moves_no_progress,0,False,0,0.0
U106893,2025-08-23,49,2,after_10_moves_no_progress,18,False,13,20.42
U106894,2025-08-12,67,1,ads_fatigue,23,False,13,22.83
U106895,2025-08-22,33,3,after_10_moves_no_progress,4,True,26,33.65
U106896,2025-08-05,19,4,other,15,True,9,18.14
U106897,2025-07-27,18,5,after_10_moves_no_progress,6,False,3,13.56
U106898,2025-05-30,16,1,after_10_moves_no_progress,5,False,16,27.6
U106899,2025-07-31,34,0,ads_fatigue,12,False,18,24.43
U106900,2025-07-26,44,2,ads_fatigue,13,False,12,10.76
U106901,2025-07-18,20,4,used_booster_then_quit,24,False,5,8.61
U106902,2025-08-21,2,2,used_booster_then_quit,15,False,8,21.28
U106903,2025-07-31,34,4,other,11,False,45,70.34
U106904,2025-07-04,63,5,ads_fatigue,10,False,20,27.01
U106905,2025-06-26,4,4,session_timeout,16,False,5,8.39
U106907,2025-08-26,24,3,after_10_moves_no_progress,16,False,6,11.75
U106908,2025-07-09,8,4,session_timeout,23,False,15,20.41
U106909,2025-08-01,63,3,used_booster_then_quit,20,False,6,6.05
U106910,2025-07-10,15,3,used_booster_then_quit,18,False,8,9.68
U106911,2025-07-21,14,0,after_10_moves_no_progress,0,False,0,0.0
U106913,2025-07-21,4,2,failed_level_twice,19,False,11,16.21
U106914,2025-08-13,21,2,failed_level_twice,11,False,7,11.42
U106915,2025-07-09,11,2,session_timeout,8,False,5,7.32
U106917,2025-08-14,8,3,after_10_moves_no_progress,13,False,40,71.77
U106918,2025-08-21,53,2,used_booster_then_quit,20,False,64,84.86
U106920,2025-08-16,53,2,used_booster_then_quit,23,False,11,15.52
U106921,2025-06-10,32,0,ads_fatigue,0,False,0,0.0
U106922,2025-08-07,17,1,other,19,False,6,10.56
U106923,2025-05-09,3,2,failed_level_twice,11,True,12,24.48
U106924,2025-06-18,18,3,other,19,False,13,16.56
U106925,2025-08-23,72,8,session_timeout,22,False,3,15.35
U106926,2025-08-16,19,6,other,27,False,10,14.83
U106927,2025-07-25,26,2,failed_level_twice,10,False,22,32.36
U106928,2025-06-29,56,1,session_timeout,6,False,20,27.49
U106929,2025-08-02,19,2,other,13,False,5,12.24
U106930,2025-07-15,26,3,failed_level_twice,26,False,8,9.62
U106931,2025-08-19,0,0,after_10_moves_no_progress,18,False,13,19.7
U106932,2025-08-02,34,6,after_10_moves_no_progress,14,False,7,7.81
U106933,2025-08-14,20,1,used_booster_then_quit,11,False,17,20.77
U106934,2025-06-14,18,2,failed_level_twice,24,True,25,26.12
U106935,2025-08-01,1,1,used_booster_then_quit,13,False,5,7.65
U106936,2025-08-03,8,2,after_10_moves_no_progress,14,False,59,95.28
U106937,2025-08-22,5,1,failed_level_twice,26,False,5,3.86
U106938,2025-07-04,60,5,used_booster_then_quit,13,True,5,10.47
U106939,2025-07-21,28,4,used_booster_then_quit,24,True,5,4.9
U106940,2025-08-24,34,6,other,23,False,12,14.11
U106941,2025-07-29,78,3,after_10_moves_no_progress,32,False,23,30.7
U106942,2025-08-10,52,3,after_10_moves_no_progress,3,False,0,2.38
U106943,2025-08-25,3,1,used_booster_then_quit,18,False,21,33.23
U106944,2025-07-06,14,4,failed_level_twice,17,False,3,8.91
U106945,2025-08-27,0,0,used_booster_then_quit,0,False,0,0.0
U106946,2025-07-10,64,7,ads_fatigue,20,False,7,11.03
U106947,2025-08-19,24,3,used_booster_then_quit,13,False,7,9.45
U106948,2025-08-08,30,1,other,21,False,2,5.1
U106949,2025-07-13,13,2,after_10_moves_no_progress,23,False,20,26.0
U106950,2025-08-27,2,1,other,17,False,7,13.61
U106951,2025-07-01,46,3,other,23,False,3,5.57
U106952,2025-08-17,1,0,after_10_moves_no_progress,0,False,0,0.0
U106953,2025-08-26,35,5,used_booster_then_quit,13,False,4,4.37
U106954,2025-08-25,85,5,ads_fatigue,13,False,29,48.86
U106955,2025-08-17,0,1,failed_level_twice,16,False,3,7.7
U106956,2025-07-23,32,3,ads_fatigue,18,False,48,67.68
U106957,2025-08-21,15,2,after_10_moves_no_progress,12,False,13,15.26
U106958,2025-07-02,16,3,failed_level_twice,6,False,14,16.55
U106959,2025-08-27,16,4,ads_fatigue,22,False,2,4.46
U106960,2025-08-07,22,3,used_booster_then_quit,17,False,4,10.08
U106961,2025-07-18,62,2,session_timeout,10,False,14,14.11
U106962,2025-07-17,0,0,other,0,False,0,0.0
U106963,2025-07-02,40,3,ads_fatigue,3,False,9,12.82
U106964,2025-08-23,65,3,after_10_moves_no_progress,18,True,9,16.02
U106965,2025-08-04,75,9,other,14,False,47,59.33
U106966,2025-05-12,9,1,after_10_moves_no_progress,22,False,23,35.24
U106967,2025-08-09,75,2,failed_level_twice,26,False,9,24.5
U106968,2025-08-14,41,4,after_10_moves_no_progress,21,False,18,25.87
U106969,2025-07-14,17,4,other,5,False,6,8.5
U106970,2025-07-08,8,3,failed_level_twice,14,False,24,25.23
U106971,2025-08-16,78,6,used_booster_then_quit,24,False,23,34.25
U106972,2025-08-19,28,1,used_booster_then_quit,14,False,18,24.07
U106973,2025-08-03,10,4,after_10_moves_no_progress,18,False,13,21.21
U106974,2025-07-15,33,4,ads_fatigue,23,False,11,17.05
U106975,2025-08-17,3,0,ads_fatigue,0,False,0,0.0
U106976,2025-08-04,18,3,other,14,False,31,34.59
U106977,2025-08-15,21,1,used_booster_then_quit,6,False,35,28.91
U106978,2025-07-26,53,4,used_booster_then_quit,19,False,27,41.99
U106979,2025-07-09,69,5,failed_level_twice,18,False,52,81.9
U106980,2025-08-14,2,2,failed_level_twice,30,False,17,25.26
U106982,2025-06-19,35,3,ads_fatigue,16,False,11,13.1
U106983,2025-07-24,40,4,after_10_moves_no_progress,15,False,10,9.58
U106984,2025-08-24,36,3,other,18,False,21,39.34
U106985,2025-07-31,13,5,after_10_moves_no_progress,20,False,9,14.18
U106986,2025-08-16,4,2,after_10_moves_no_progress,24,False,8,6.92
U106987,2025-07-22,66,2,after_10_moves_no_progress,19,False,3,8.13
U106988,2025-08-16,56,1,session_timeout,21,False,4,9.1
U106989,2025-07-24,73,1,used_booster_then_quit,12,False,24,46.91
U106990,2025-06-23,7,1,used_booster_then_quit,13,False,24,26.64
U106991,2025-06-11,40,5,after_10_moves_no_progress,17,False,5,5.9
U106992,2025-08-16,0,1,failed_level_twice,15,False,13,10.93
U106993,2025-08-06,34,4,failed_level_twice,32,False,9,19.11
U106994,2025-08-11,1,3,failed_level_twice,29,False,3,8.89
U106995,2025-05-16,8,3,used_booster_then_quit,13,False,15,19.37
U106996,2025-07-02,35,1,after_10_moves_no_progress,18,False,45,57.73
U106997,2025-07-14,43,3,after_10_moves_no_progress,25,False,15,24.2
U106998,2025-07-04,18,1,session_timeout,14,False,6,15.32
U106999,2025-08-09,4,2,used_booster_then_quit,15,False,15,15.43
U107000,2025-06-22,6,0,after_10_moves_no_progress,0,False,0,0.0
U107001,2025-06-06,12,3,used_booster_then_quit,15,False,22,37.71
U107002,2025-07-15,68,7,ads_fatigue,12,False,8,16.74
U107003,2025-08-07,89,7,after_10_moves_no_progress,27,False,19,19.17
U107004,2025-08-26,26,3,after_10_moves_no_progress,28,True,6,16.51
U107005,2025-08-26,64,3,after_10_moves_no_progress,16,True,48,65.29
U107006,2025-08-05,9,1,after_10_moves_no_progress,22,False,6,9.56
U107007,2025-07-30,9,2,used_booster_then_quit,22,False,9,11.82
U107008,2025-06-09,23,3,session_timeout,15,False,6,12.32
U107009,2025-07-22,65,8,session_timeout,20,False,5,6.36
U107010,2025-08-05,6,4,failed_level_twice,20,False,5,3.2
U107011,2025-08-09,14,2,ads_fatigue,13,False,7,18.9
U107012,2025-07-23,38,1,used_booster_then_quit,13,False,18,25.54
U107013,2025-05-25,15,2,after_10_moves_no_progress,24,True,46,53.29
U107014,2025-06-23,52,4,after_10_moves_no_progress,32,False,13,22.18
U107015,2025-08-11,68,3,used_booster_then_quit,24,False,20,34.99
U107016,2025-07-19,78,5,session_timeout,24,False,41,69.82
U107017,2025-08-23,87,2,used_booster_then_quit,15,False,5,10.41
U107018,2025-08-21,62,1,other,20,False,18,29.06
U107019,2025-07-21,67,3,after_10_moves_no_progress,16,False,6,17.14
U107020,2025-06-25,43,5,used_booster_then_quit,10,False,9,8.74
U107021,2025-08-17,1,1,failed_level_twice,17,False,22,41.78
U107022,2025-08-15,36,4,failed_level_twice,21,False,12,17.67
U107023,2025-08-25,4,1,ads_fatigue,9,False,14,27.42
U107024,2025-07-11,30,2,other,19,False,4,10.37
U107025,2025-08-27,37,1,other,20,False,7,6.2
U107026,2025-06-14,20,4,used_booster_then_quit,19,False,14,11.95
U107027,2025-07-26,12,2,ads_fatigue,20,False,22,33.08
U107028,2025-07-01,46,2,failed_level_twice,8,True,11,14.49
U107029,2025-06-21,51,3,failed_level_twice,31,False,3,7.88
U107031,2025-08-22,47,6,after_10_moves_no_progress,23,True,7,21.31
U107032,2025-08-26,6,3,ads_fatigue,16,False,13,19.7
U107033,2025-08-12,63,1,after_10_moves_no_progress,19,False,38,57.6
U107034,2025-07-24,45,3,failed_level_twice,27,False,7,11.2
U107035,2025-08-25,68,4,failed_level_twice,17,False,46,57.63
U107036,2025-08-23,30,4,used_booster_then_quit,28,False,15,19.51
U107037,2025-07-26,19,5,ads_fatigue,16,False,8,15.14
U107038,2025-08-20,0,0,used_booster_then_quit,0,False,0,0.0
U107039,2025-06-04,31,3,ads_fatigue,12,False,29,39.8
U107040,2025-08-24,31,2,after_10_moves_no_progress,16,False,13,20.42
U107041,2025-08-12,64,3,used_booster_then_quit,11,False,40,61.38
U107042,2025-08-19,89,5,used_booster_then_quit,22,False,14,22.37
U107043,2025-08-14,44,3,after_10_moves_no_progress,16,False,7,12.17
U107044,2025-08-25,56,0,used_booster_then_quit,0,False,0,0.0
U107045,2025-08-04,79,4,after_10_moves_no_progress,23,False,12,21.7
U107046,2025-08-20,87,3,used_booster_then_quit,4,False,15,22.08
U107047,2025-07-15,27,2,after_10_moves_no_progress,26,False,6,19.65
U107048,2025-07-19,30,3,ads_fatigue,16,False,8,11.31
U107049,2025-07-11,33,2,used_booster_then_quit,22,False,9,14.43
U107050,2025-08-11,85,2,session_timeout,18,False,18,24.98
U107051,2025-05-23,22,3,used_booster_then_quit,26,False,10,14.2
U107052,2025-08-27,2,2,used_booster_then_quit,22,True,16,15.62
U107053,2025-08-27,5,1,used_booster_then_quit,20,False,9,13.25
U107054,2025-07-08,10,1,other,29,False,20,22.94
U107056,2025-08-16,27,5,ads_fatigue,11,False,15,19.24
U107057,2025-07-28,80,2,used_booster_then_quit,14,False,13,26.96
U107058,2025-05-23,8,1,after_10_moves_no_progress,21,False,9,18.67
U107059,2025-08-18,0,0,other,0,False,0,0.0
U107060,2025-07-15,0,0,after_10_moves_no_progress,0,False,0,0.0
U107061,2025-08-22,12,2,session_timeout,27,True,8,9.3
U107062,2025-08-16,0,1,after_10_moves_no_progress,27,False,8,17.23
U107063,2025-08-08,46,4,used_booster_then_quit,19,False,11,27.11
U107064,2025-07-20,75,6,other,16,False,11,14.41
U107065,2025-07-31,69,1,other,21,False,11,6.56
U107066,2025-07-31,84,6,after_10_moves_no_progress,25,False,14,26.31
U107067,2025-08-09,78,5,after_10_moves_no_progress,17,True,7,18.44
U107068,2025-08-26,68,3,after_10_moves_no_progress,13,False,7,10.36
U107069,2025-06-22,38,2,session_timeout,19,False,11,19.1
U107070,2025-07-03,43,3,used_booster_then_quit,12,False,2,7.84
U107071,2025-06-24,1,1,session_timeout,19,False,39,46.43
U107072,2025-08-27,78,4,failed_level_twice,17,False,28,38.48
U107073,2025-08-22,57,2,other,16,False,11,24.51
U107074,2025-07-10,19,1,after_10_moves_no_progress,16,False,27,28.07
U107075,2025-07-19,2,3,failed_level_twice,22,False,16,24.46
U107076,2025-08-21,0,1,used_booster_then_quit,21,False,8,6.52
U107077,2025-08-03,82,6,after_10_moves_no_progress,3,False,8,14.25
U107078,2025-05-13,1,1,used_booster_then_quit,24,False,73,105.72
U107079,2025-08-21,10,4,used_booster_then_quit,15,False,4,7.48
U107080,2025-08-22,53,6,session_timeout,23,False,1,4.5
U107081,2025-08-14,14,3,ads_fatigue,8,False,25,31.64
U107082,2025-08-21,87,5,after_10_moves_no_progress,16,False,9,19.7
U107083,2025-08-13,5,4,ads_fatigue,8,False,23,23.89
U107084,2025-08-19,0,1,after_10_moves_no_progress,19,False,7,10.29
U107085,2025-08-09,24,3,used_booster_then_quit,26,False,2,6.04
U107086,2025-06-13,31,2,used_booster_then_quit,21,False,16,28.0
U107087,2025-08-20,4,1,ads_fatigue,22,False,3,8.07
U107088,2025-08-18,14,4,used_booster_then_quit,29,False,71,117.36
U107089,2025-08-03,4,1,failed_level_twice,19,False,46,53.11
U107090,2025-05-17,12,5,other,20,True,16,21.68
U107091,2025-08-25,21,3,used_booster_then_quit,24,False,24,33.86
U107092,2025-07-25,69,0,after_10_moves_no_progress,0,False,0,0.0
U107093,2025-06-17,21,3,session_timeout,15,False,2,7.43
U107094,2025-07-22,13,3,failed_level_twice,15,False,8,13.62
U107095,2025-08-02,62,2,after_10_moves_no_progress,25,False,5,10.21
U107096,2025-08-17,29,4,used_booster_then_quit,26,False,5,5.98
U107097,2025-08-19,38,3,used_booster_then_quit,28,False,6,9.04
U107098,2025-08-10,89,3,other,11,False,21,32.14
U107099,2025-07-20,2,2,after_10_moves_no_progress,11,False,19,28.13
U107100,2025-08-20,1,1,after_10_moves_no_progress,8,False,7,9.55
U107101,2025-06-25,36,3,after_10_moves_no_progress,14,False,4,12.39
U107102,2025-08-13,33,1,used_booster_then_quit,16,False,20,29.91
U107103,2025-06-25,14,0,after_10_moves_no_progress,0,False,0,0.0
U107104,2025-07-25,30,3,other,21,True,11,14.22
U107105,2025-07-24,50,4,other,18,False,15,22.1
U107106,2025-08-06,55,2,failed_level_twice,14,False,28,38.1
U107107,2025-06-24,51,3,after_10_moves_no_progress,18,False,10,23.53
U107108,2025-08-26,0,0,ads_fatigue,0,False,0,0.0
U107109,2025-08-20,37,5,ads_fatigue,19,False,7,11.61
U107110,2025-08-05,36,2,after_10_moves_no_progress,14,False,22,24.26
U107111,2025-07-27,41,4,used_booster_then_quit,16,False,6,9.3
U107112,2025-08-12,39,3,ads_fatigue,23,False,10,17.57
U107113,2025-08-05,51,5,failed_level_twice,15,False,4,8.12
U107115,2025-08-19,55,3,ads_fatigue,13,False,8,13.52
U107116,2025-07-24,51,5,after_10_moves_no_progress,19,False,7,8.05
U107117,2025-07-31,70,5,ads_fatigue,16,False,5,6.76
U107118,2025-08-05,30,1,ads_fatigue,34,False,8,11.73
U107119,2025-08-18,8,0,session_timeout,0,False,0,0.0
U107120,2025-06-22,34,1,used_booster_then_quit,22,False,12,17.11
U107121,2025-08-01,89,5,other,12,False,8,13.88
U107122,2025-08-11,73,5,after_10_moves_no_progress,22,False,13,16.55
U107123,2025-08-26,0,1,failed_level_twice,12,False,6,8.36
U107124,2025-08-14,6,1,failed_level_twice,28,True,6,7.37
U107125,2025-07-17,6,1,used_booster_then_quit,7,False,14,24.57
U107126,2025-08-24,4,4,ads_fatigue,15,False,1,6.2
U107127,2025-07-30,37,1,ads_fatigue,21,False,21,40.66
U107128,2025-08-27,1,2,after_10_moves_no_progress,8,False,32,40.79
U107129,2025-07-24,49,1,after_10_moves_no_progress,26,False,17,20.98
U107130,2025-08-15,78,4,used_booster_then_quit,22,True,3,9.58
U107131,2025-07-28,12,0,used_booster_then_quit,0,False,0,0.0
U107132,2025-06-25,10,2,failed_level_twice,5,False,19,26.07
U107133,2025-08-23,39,0,after_10_moves_no_progress,0,False,0,0.0
U107134,2025-07-06,30,3,other,27,False,22,27.57
U107135,2025-08-13,30,4,used_booster_then_quit,22,False,15,16.67
U107136,2025-07-02,29,2,ads_fatigue,7,True,34,50.86
U107137,2025-07-27,81,5,used_booster_then_quit,15,True,14,16.68
U107138,2025-08-18,0,0,after_10_moves_no_progress,0,False,0,0.0
U107139,2025-08-27,13,5,used_booster_then_quit,14,False,9,17.53
U107140,2025-08-25,0,1,ads_fatigue,28,False,21,24.97
U107141,2025-08-06,12,3,other,14,False,8,11.21
U107142,2025-08-22,32,1,after_10_moves_no_progress,23,False,25,31.62
U107143,2025-08-16,40,3,failed_level_twice,18,False,7,17.64
U107144,2025-06-06,21,1,failed_level_twice,26,False,6,9.15
U107145,2025-07-13,51,1,used_booster_then_quit,17,False,10,15.95
U107146,2025-08-20,77,5,used_booster_then_quit,18,False,12,15.94
U107147,2025-08-26,11,4,ads_fatigue,20,False,16,12.71
U107148,2025-06-20,30,1,ads_fatigue,5,False,8,9.13
U107149,2025-08-19,0,0,after_10_moves_no_progress,0,False,0,0.0
U107150,2025-07-21,19,6,failed_level_twice,23,False,23,39.4
U107151,2025-08-19,25,2,used_booster_then_quit,18,False,5,5.89
U107152,2025-05-14,0,1,ads_fatigue,21,False,12,8.7
U107153,2025-06-02,0,2,failed_level_twice,8,False,8,11.41
U107155,2025-07-04,33,4,after_10_moves_no_progress,24,False,19,41.9
U107156,2025-07-16,41,2,other,19,False,17,19.41
U107157,2025-07-16,53,1,failed_level_twice,8,False,10,7.78
U107158,2025-06-12,27,3,after_10_moves_no_progress,20,False,37,69.98
U107159,2025-05-31,3,1,after_10_moves_no_progress,10,True,5,13.24
U107160,2025-08-15,29,1,other,23,True,7,5.71
U107161,2025-07-18,24,5,after_10_moves_no_progress,16,True,21,38.87
U107162,2025-08-20,45,2,after_10_moves_no_progress,23,False,13,21.44
U107163,2025-05-29,14,2,ads_fatigue,18,False,34,44.1
U107164,2025-08-22,17,4,after_10_moves_no_progress,11,False,8,9.34
U107165,2025-08-18,15,0,failed_level_twice,0,False,0,0.0
U107166,2025-05-03,0,0,used_booster_then_quit,0,False,0,0.0
U107167,2025-08-10,55,5,after_10_moves_no_progress,6,False,2,8.73
U107168,2025-07-31,83,1,after_10_moves_no_progress,9,False,10,9.67
U107169,2025-08-15,11,2,failed_level_twice,25,False,5,9.57
U107170,2025-08-07,10,1,after_10_moves_no_progress,32,False,14,17.47
U107171,2025-08-21,4,2,after_10_moves_no_progress,21,False,25,33.0
U107172,2025-06-20,22,3,after_10_moves_no_progress,27,False,5,19.37
U107174,2025-07-21,59,3,used_booster_then_quit,17,False,12,26.95
U107175,2025-08-26,73,6,after_10_moves_no_progress,21,False,11,25.59
U107176,2025-07-31,29,3,failed_level_twice,20,False,29,41.79
U107177,2025-06-16,40,0,ads_fatigue,0,False,0,0.0
U107178,2025-08-16,22,4,failed_level_twice,14,False,22,37.5
U107179,2025-08-10,36,1,failed_level_twice,12,False,7,19.34
U107180,2025-08-27,19,1,ads_fatigue,18,False,19,15.89
U107181,2025-06-02,0,1,used_booster_then_quit,28,False,5,13.17
U107182,2025-08-19,2,3,failed_level_twice,20,False,11,10.61
U107183,2025-08-28,0,0,failed_level_twice,0,False,0,0.0
U107184,2025-08-26,7,4,used_booster_then_quit,15,False,36,43.99
U107185,2025-08-05,3,2,after_10_moves_no_progress,22,False,11,12.52
U107186,2025-08-20,14,3,after_10_moves_no_progress,13,False,7,10.88
U107187,2025-07-18,10,2,after_10_moves_no_progress,23,False,5,8.63
U107188,2025-07-23,61,2,used_booster_then_quit,22,False,22,31.22
U107189,2025-08-23,33,3,used_booster_then_quit,11,False,9,13.46
U107191,2025-08-27,0,2,failed_level_twice,13,False,7,7.49
U107192,2025-07-04,0,0,ads_fatigue,0,False,0,0.0
U107193,2025-07-21,49,3,session_timeout,25,False,5,10.03
U107194,2025-08-17,26,2,used_booster_then_quit,19,False,4,3.94
U107196,2025-07-14,53,4,used_booster_then_quit,19,False,10,15.84
U107197,2025-08-25,77,2,failed_level_twice,14,False,15,30.05
U107198,2025-07-16,11,0,after_10_moves_no_progress,17,False,5,7.7
U107199,2025-05-21,0,0,ads_fatigue,0,False,0,0.0
U107200,2025-07-27,85,7,session_timeout,25,False,14,18.38
U107201,2025-07-08,28,2,failed_level_twice,19,False,18,34.84
U107202,2025-08-20,8,3,used_booster_then_quit,13,True,16,25.11
U107203,2025-07-05,60,6,failed_level_twice,16,True,10,32.44
U107204,2025-06-27,6,1,after_10_moves_no_progress,13,False,46,87.72
U107205,2025-08-17,17,3,after_10_moves_no_progress,8,False,1,6.15
U107208,2025-07-20,30,2,ads_fatigue,26,False,13,21.56
U107209,2025-08-25,2,3,used_booster_then_quit,19,False,27,35.31
