user_id,install_date,country,state,os,device_model,channel,campaign,engagement_factor,base_time_spent_min
U107048,2025-06-19,US,GA,iOS,iPhone 14,Organic,ORG_StoreSearch,1.2072,10.7
U107049,2025-06-08,US,GA,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.3702,11.48
U107050,2025-05-18,US,TX,iOS,iPhone 15,TikTok,TTK_UGC_Puzzle,0.6643,15.53
U107051,2025-05-01,US,FL,Android,Moto G Power,Facebook,FB_Video_30s,1.2439,20.03
U107052,2025-08-25,US,KY,iOS,iPhone 14,Snapchat,SNP_Story_Install,0.6928,16.1
U107053,2025-08-22,US,NY,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,0.5574,20.94
U107054,2025-06-28,US,TX,Android,Pixel 7,Google UAC,GGL_UAC_iOS,0.6892,25.23
U107055,2025-08-28,US,UT,Android,Moto G Power,Organic,ORG_StoreSearch,1.0816,23.61
U107056,2025-07-20,US,NY,Android,Pixel 7,Apple Search Ads,ASA_Broad_Card,0.8176,21.59
U107057,2025-05-09,US,VA,Android,Galaxy S23,Organic,ORG_Blog,0.6771,20.76
U107058,2025-05-15,US,TX,iOS,iPhone 14,TikTok,TTK_SparkAds,1.0971,20.8
U107059,2025-08-18,US,GA,iOS,iPhone 13,TikTok,TTK_SparkAds,1.0512,16.73
U107060,2025-07-15,US,FL,Android,Pixel 7,Snapchat,SNP_CPI_Optimized,0.5459,12.94
U107061,2025-08-10,US,OR,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,0.9398,17.18
U107062,2025-08-16,US,IL,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.5381,24.95
U107063,2025-06-23,US,NC,iOS,iPhone SE 3,Apple Search Ads,ASA_Broad_Card,1.4449,24.88
U107064,2025-05-06,US,KY,Android,Galaxy S22,Organic,ORG_StoreSearch,1.4806,23.2
U107065,2025-05-23,US,CT,iOS,iPhone 14,Facebook,FB_Video_30s,0.8065,14.19
U107066,2025-05-08,US,CA,iOS,iPhone SE 3,Organic,ORG_NA,1.3854,16.15
U107067,2025-05-23,US,MD,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.6687,16.18
U107068,2025-06-19,US,FL,Android,Galaxy S22,Organic,ORG_StoreSearch,0.8556,13.29
U107069,2025-05-15,US,NC,iOS,iPhone 14,Organic,ORG_Blog,0.7161,28.14
U107070,2025-05-21,US,FL,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.8959,7.17
U107071,2025-06-23,US,IL,Android,Moto G Power,Google UAC,GGL_UAC_iOS,0.9291,49.47
U107072,2025-06-10,US,TX,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.9039,50.77
U107073,2025-06-26,US,NC,iOS,iPhone 14,Organic,ORG_Blog,0.8728,18.46
U107074,2025-06-21,US,GA,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.9521,22.04
U107075,2025-07-17,US,TX,Android,Pixel 7,Organic,ORG_Blog,1.495,27.52
U107076,2025-08-21,US,GA,Android,Galaxy S22,Facebook,FB_Video_30s,0.4048,12.32
U107077,2025-05-13,US,OK,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,1.9511,23.91
U107078,2025-05-12,US,WA,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.7864,34.81
U107079,2025-08-11,US,PA,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,0.8771,7.31
U107080,2025-06-30,US,AL,Android,Pixel 8,Google UAC,GGL_UAC_Broad,1.5399,8.76
U107081,2025-07-31,US,NC,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,1.1534,26.19
U107082,2025-05-26,US,CA,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,1.1208,15.73
U107083,2025-08-08,US,GA,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,1.4892,14.84
U107084,2025-08-19,US,TX,Android,Moto G Power,Facebook,FB_LAL_Payers,0.8471,15.28
U107085,2025-07-16,US,TN,Android,Pixel 8,Organic,ORG_Blog,1.3068,10.25
U107086,2025-05-13,US,OK,Android,Pixel 8,Facebook,FB_Interest_Puzzle,0.5465,14.66
U107087,2025-08-16,US,FL,Android,Galaxy S22,Facebook,FB_Video_30s,1.0693,9.3
U107088,2025-08-04,US,IL,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,1.1328,34.63
U107089,2025-07-30,US,IL,iOS,iPhone 14,Organic,ORG_NA,1.4311,19.24
U107090,2025-05-05,US,NY,Android,Moto G Power,Organic,ORG_NA,1.201,18.98
U107091,2025-08-04,US,IN,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,0.982,25.12
U107092,2025-05-17,US,MI,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,0.7969,72.64
U107093,2025-05-27,US,CA,iOS,iPhone 13,Organic,ORG_NA,0.7933,10.63
U107094,2025-07-09,US,MD,Android,Pixel 7,Google UAC,GGL_UAC_Broad,0.796,7.17
U107095,2025-06-01,US,TX,iOS,iPhone 14,Facebook,FB_LAL_Payers,0.5384,17.73
U107096,2025-07-19,US,CT,iOS,iPhone 15,Apple Search Ads,ASA_Discovery,1.8173,7.22
U107097,2025-07-12,US,FL,Android,Pixel 8,Organic,ORG_NA,1.3491,15.2
U107098,2025-05-13,US,MI,Android,Moto G Power,Organic,ORG_Blog,1.0018,27.87
U107099,2025-07-18,US,CA,Android,Galaxy S23,TikTok,TTK_SparkAds,1.2535,38.64
U107100,2025-08-19,US,FL,iOS,iPhone 14,Organic,ORG_NA,1.2229,8.23
U107101,2025-05-20,US,IN,iOS,iPhone 15,Organic,ORG_Blog,0.6082,11.23
U107102,2025-07-11,US,PA,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,1.1673,21.59
U107103,2025-06-11,US,SC,Android,Galaxy S22,Facebook,FB_Video_30s,1.5037,26.24
U107104,2025-06-25,US,NC,iOS,iPhone 13,Organic,ORG_StoreSearch,0.6899,27.0
U107105,2025-06-04,US,LA,Android,Galaxy S23,Organic,ORG_Blog,0.4899,37.63
U107106,2025-06-12,US,CT,iOS,iPhone SE 3,Organic,ORG_Blog,0.5685,25.91
U107107,2025-05-04,US,PA,iOS,iPhone 14,Organic,ORG_NA,0.8706,16.95
U107108,2025-08-26,US,NC,Android,Galaxy S22,TikTok,TTK_SparkAds,0.5555,30.61
U107109,2025-07-14,US,MD,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,0.8447,18.64
U107110,2025-06-30,US,TX,Android,Moto G Power,Apple Search Ads,ASA_Discovery,0.6964,20.65
U107111,2025-06-16,US,WI,Android,Pixel 8,TikTok,TTK_SparkAds,0.9045,14.06
U107112,2025-07-04,US,NC,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.738,19.47
U107113,2025-06-15,US,AZ,Android,Pixel 8,Organic,ORG_StoreSearch,0.8919,7.97
U107114,2025-06-13,US,CA,Android,Galaxy S22,Google UAC,GGL_UAC_Broad,1.1514,30.2
U107115,2025-06-25,US,TN,iOS,iPhone 13,TikTok,TTK_UGC_Puzzle,0.6168,10.87
U107116,2025-06-03,US,NY,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,1.0126,11.55
U107117,2025-05-22,US,MO,iOS,iPhone SE 3,Organic,ORG_StoreSearch,0.6435,5.62
U107118,2025-07-06,US,OH,Android,Moto G Power,Facebook,FB_Video_30s,0.9028,11.93
U107119,2025-08-10,US,NY,Android,Galaxy S23,Facebook,FB_Interest_Puzzle,0.8757,11.15
U107120,2025-05-19,US,KY,iOS,iPhone 13,TikTok,TTK_SparkAds,1.0431,20.07
U107121,2025-05-04,US,TN,iOS,iPhone 13,Organic,ORG_Blog,0.9742,9.42
U107122,2025-05-30,US,CT,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,1.4852,14.42
U107123,2025-08-26,US,FL,iOS,iPhone 15,TikTok,TTK_SparkAds,0.8955,12.81
U107124,2025-08-08,US,NJ,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.704,7.47
U107125,2025-07-11,US,MI,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,1.3124,20.28
U107126,2025-08-20,US,VA,iOS,iPhone 13,Organic,ORG_NA,1.0329,16.13
U107127,2025-06-23,US,CA,iOS,iPhone SE 3,Organic,ORG_NA,1.2887,18.36
U107128,2025-08-26,US,NY,Android,Moto G Power,Google UAC,GGL_UAC_iOS,0.8624,27.26
U107129,2025-06-05,US,SC,iOS,iPhone 13,Snapchat,SNP_CPI_Optimized,0.5361,18.07
U107130,2025-05-29,US,IL,Android,Moto G Power,Google UAC,GGL_UAC_Broad,2.2201,15.24
U107131,2025-07-16,US,OR,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.711,28.55
U107132,2025-06-15,US,TX,Android,Galaxy S22,Facebook,FB_LAL_Payers,0.5687,15.3
U107133,2025-07-15,US,UT,iOS,iPhone 15,Organic,ORG_StoreSearch,1.2054,13.99
U107134,2025-06-06,US,WA,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.62,25.16
U107135,2025-07-14,US,TN,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,0.7734,12.19
U107136,2025-06-03,US,IL,Android,Pixel 7,TikTok,TTK_SparkAds,0.9511,32.27
U107137,2025-05-07,US,SC,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,0.8544,19.5
U107138,2025-08-18,US,GA,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.7824,39.44
U107139,2025-08-14,US,VA,Android,Pixel 8,Organic,ORG_Blog,1.7089,17.47
U107140,2025-08-25,US,CA,iOS,iPhone 14,Snapchat,SNP_CPI_Optimized,0.8654,28.92
U107141,2025-07-25,US,MI,iOS,iPhone 14,Organic,ORG_Blog,0.6314,7.93
U107142,2025-07-21,US,CO,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,1.3375,34.17
U107143,2025-07-07,US,TX,iOS,iPhone SE 3,Organic,ORG_NA,0.6777,25.41
U107144,2025-05-16,US,AZ,iOS,iPhone 14,Snapchat,SNP_CPI_Optimized,0.8662,13.04
U107145,2025-05-23,US,CA,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,0.6301,27.74
U107146,2025-06-04,US,AL,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.9847,9.55
U107147,2025-08-15,US,CT,iOS,iPhone 14,Organic,ORG_Blog,0.9194,14.04
U107148,2025-05-21,US,FL,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.8944,11.76
U107149,2025-08-19,US,CA,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.9608,28.51
U107150,2025-07-02,US,NJ,Android,Galaxy S22,Apple Search Ads,ASA_Discovery,1.255,33.6
U107151,2025-07-25,US,CA,iOS,iPhone SE 3,Organic,ORG_StoreSearch,1.1987,14.38
U107152,2025-05-14,US,PA,Android,Pixel 8,Snapchat,SNP_Story_Install,0.597,9.53
U107153,2025-06-02,US,NY,Android,Pixel 8,TikTok,TTK_SparkAds,0.6908,11.04
U107154,2025-08-24,US,PA,Android,Moto G Power,Organic,ORG_StoreSearch,1.3096,18.85
U107155,2025-06-01,US,CA,Android,Pixel 7,Apple Search Ads,ASA_Broad_Card,0.6616,18.27
U107156,2025-06-05,US,CA,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,1.1016,15.19
U107157,2025-05-24,US,CA,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,1.2659,11.89
U107158,2025-05-16,US,MI,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.4692,40.63
U107159,2025-05-28,US,GA,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.7691,13.2
U107160,2025-07-17,US,TX,Android,Galaxy S23,Apple Search Ads,ASA_Discovery,1.2536,11.87
U107161,2025-06-24,US,NJ,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.8532,31.95
U107162,2025-07-06,US,MN,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.7698,15.63
U107163,2025-05-15,US,NY,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,1.2617,23.25
U107164,2025-08-05,US,MD,Android,Moto G Power,Facebook,FB_Interest_Puzzle,1.4071,11.62
U107165,2025-08-03,US,VA,Android,Galaxy S23,Organic,ORG_NA,0.6898,23.18
U107166,2025-05-03,US,CA,iOS,iPhone 15,TikTok,TTK_UGC_Puzzle,1.8346,26.0
U107167,2025-06-16,US,FL,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,0.4432,10.3
U107168,2025-05-09,US,OH,iOS,iPhone 13,Organic,ORG_Blog,0.4952,13.78
U107169,2025-08-04,US,AZ,iOS,iPhone SE 3,Organic,ORG_StoreSearch,0.7545,11.45
U107170,2025-07-28,US,NY,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,0.7915,13.82
U107171,2025-08-17,US,CT,Android,Pixel 8,TikTok,TTK_SparkAds,0.8061,40.08
U107172,2025-05-29,US,VA,Android,Galaxy S22,Google UAC,GGL_UAC_Broad,0.7307,20.47
U107173,2025-06-24,US,FL,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,0.6769,47.67
U107174,2025-05-23,US,CA,Android,Moto G Power,Organic,ORG_Blog,0.8285,37.78
U107175,2025-06-14,US,TX,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,0.7147,31.68
U107176,2025-07-02,US,OH,iOS,iPhone 15,CrossPromo,XPR_PartnerA,1.1886,37.25
U107177,2025-05-07,US,OH,iOS,iPhone 13,Apple Search Ads,ASA_Exact_Solitaire,0.916,32.15
U107178,2025-07-25,US,TN,iOS,iPhone SE 3,Organic,ORG_Blog,0.8282,42.21
U107179,2025-07-05,US,AZ,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.8791,23.63
U107180,2025-08-08,US,TX,iOS,iPhone 15,Organic,ORG_NA,1.4129,25.37
U107181,2025-06-02,US,NC,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.7458,25.01
U107182,2025-08-17,US,CA,Android,Galaxy S23,Apple Search Ads,ASA_Broad_Card,0.5437,14.45
U107183,2025-08-28,US,IL,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,0.612,27.48
U107184,2025-08-19,US,TN,iOS,iPhone 14,Organic,ORG_StoreSearch,0.8243,33.76
U107185,2025-08-02,US,IL,iOS,iPhone SE 3,Snapchat,SNP_CPI_Optimized,1.097,13.33
U107186,2025-08-06,US,MD,Android,Galaxy S23,Facebook,FB_Video_30s,1.2865,11.73
U107187,2025-07-08,US,OK,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,1.7497,13.67
U107188,2025-05-23,US,MI,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,1.2161,35.47
U107189,2025-07-21,US,TX,Android,Pixel 7,Facebook,FB_LAL_Payers,0.6356,15.99
U107190,2025-07-25,US,FL,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,0.8342,10.36
U107191,2025-08-27,US,CA,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.3808,10.71
U107192,2025-07-04,US,MI,Android,Galaxy S23,Google UAC,GGL_UAC_iOS,0.7988,11.46
U107193,2025-06-02,US,MO,iOS,iPhone 15,Organic,ORG_StoreSearch,0.7103,12.6
U107194,2025-07-22,US,MI,Android,Pixel 8,Apple Search Ads,ASA_Exact_Solitaire,0.3587,8.94
U107195,2025-08-26,US,IN,iOS,iPhone 13,Facebook,FB_LAL_Payers,2.1023,24.37
U107196,2025-05-22,US,IN,iOS,iPhone SE 3,Organic,ORG_StoreSearch,0.7779,16.37
U107197,2025-06-09,US,WI,iOS,iPhone 13,Apple Search Ads,ASA_Exact_Solitaire,0.3895,23.51
U107198,2025-07-05,US,NY,Android,Pixel 8,Snapchat,SNP_Story_Install,0.8109,5.71
U107199,2025-05-21,US,CO,Android,Galaxy S22,Snapchat,SNP_CPI_Optimized,1.7512,30.77
U107200,2025-05-03,US,NJ,Android,Galaxy S23,Google UAC,GGL_UAC_Broad,1.9403,17.28
U107201,2025-06-10,US,NY,iOS,iPhone 14,Organic,ORG_Blog,0.9262,23.11
U107202,2025-08-12,US,CT,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.9404,38.51
U107203,2025-05-06,US,KY,Android,Galaxy S22,Organic,ORG_StoreSearch,1.4773,21.63
U107204,2025-06-21,US,NC,iOS,iPhone 14,Snapchat,SNP_CPI_Optimized,0.852,51.74
U107205,2025-07-31,US,MD,iOS,iPhone 13,Organic,ORG_Blog,1.0878,7.03
U107206,2025-08-23,US,NY,iOS,iPhone SE 3,Organic,ORG_NA,1.266,15.36
U107207,2025-08-27,US,IL,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.5884,7.31
U107208,2025-06-20,US,TX,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,1.6731,21.06
U107209,2025-08-23,US,OH,Android,Pixel 8,Apple Search Ads,ASA_Discovery,0.6364,18.7
U107210,2025-05-05,US,OH,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,0.7022,10.43
U107211,2025-07-29,US,TX,iOS,iPhone 15,Organic,ORG_Blog,0.9417,53.36
U107212,2025-07-17,US,VA,iOS,iPhone 14,Organic,ORG_Blog,1.3176,15.04
U107213,2025-05-30,US,CA,Android,Pixel 8,Google UAC,GGL_UAC_Broad,1.1864,5.97
U107214,2025-06-30,US,CA,iOS,iPhone SE 3,Organic,ORG_StoreSearch,0.8871,25.29
U107215,2025-05-16,US,FL,Android,Moto G Power,Facebook,FB_Video_30s,1.0138,25.49
U107216,2025-08-13,US,IL,iOS,iPhone 15,Facebook,FB_LAL_Payers,1.39,14.16
U107217,2025-06-12,US,NY,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.9079,26.7
U107218,2025-07-15,US,NY,Android,Galaxy S22,Snapchat,SNP_CPI_Optimized,0.6539,11.19
U107219,2025-05-20,US,FL,Android,Galaxy S23,TikTok,TTK_UGC_Puzzle,0.7109,14.61
U107220,2025-05-25,US,TX,iOS,iPhone 14,Snapchat,SNP_Story_Install,1.3018,21.92
U107221,2025-08-28,US,IL,iOS,iPhone SE 3,Organic,ORG_NA,0.6541,28.58
U107222,2025-07-30,US,SC,iOS,iPhone 13,Organic,ORG_Blog,0.4833,16.09
U107223,2025-08-24,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.8012,14.14
U107224,2025-06-05,US,VA,iOS,iPhone 15,TikTok,TTK_UGC_Puzzle,0.878,17.63
U107225,2025-05-20,US,TX,Android,Pixel 7,CrossPromo,XPR_PartnerB,1.2766,6.47
U107226,2025-06-30,US,FL,iOS,iPhone 13,TikTok,TTK_UGC_Puzzle,0.505,15.65
U107227,2025-06-29,US,NY,iOS,iPhone 14,Organic,ORG_NA,1.0393,6.69
U107228,2025-05-21,US,LA,Android,Moto G Power,Snapchat,SNP_CPI_Optimized,1.4341,11.82
U107229,2025-07-27,US,IL,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.6525,8.84
U107230,2025-06-13,US,WA,Android,Galaxy S22,Organic,ORG_StoreSearch,0.9349,23.44
U107231,2025-05-23,US,MI,Android,Galaxy S23,Google UAC,GGL_UAC_iOS,0.3828,12.49
U107232,2025-06-09,US,TX,iOS,iPhone SE 3,Organic,ORG_NA,1.2831,33.43
U107233,2025-07-07,US,LA,Android,Pixel 7,Facebook,FB_Video_30s,1.2439,7.15
U107234,2025-07-27,US,FL,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.8976,15.94
U107235,2025-06-27,US,CA,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.5321,18.78
U107236,2025-07-03,US,NY,Android,Pixel 8,Facebook,FB_Video_30s,1.1815,23.0
U107237,2025-05-17,US,FL,Android,Pixel 7,TikTok,TTK_SparkAds,0.8204,52.83
U107238,2025-08-18,US,CA,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.2976,6.73
U107239,2025-08-20,US,MI,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,1.2353,12.32
U107240,2025-07-22,US,FL,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,1.4412,48.86
U107241,2025-05-03,US,MI,Android,Pixel 8,TikTok,TTK_SparkAds,1.5461,11.36
U107242,2025-07-04,US,CA,Android,Galaxy S23,Organic,ORG_Blog,0.5429,22.45
U107243,2025-07-15,US,CT,iOS,iPhone 15,Facebook,FB_Video_30s,0.4203,11.25
U107244,2025-08-28,US,TX,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.7679,8.97
U107245,2025-08-28,US,NJ,Android,Pixel 8,Organic,ORG_Blog,1.1131,11.97
U107246,2025-08-11,US,AZ,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.6206,48.38
U107247,2025-05-08,US,TX,iOS,iPhone 13,TikTok,TTK_UGC_Puzzle,0.4788,10.05
U107248,2025-08-23,US,CA,iOS,iPhone 14,Organic,ORG_NA,1.209,15.51
U107249,2025-07-13,US,TX,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,0.7881,15.85
U107250,2025-08-05,US,NY,Android,Pixel 8,TikTok,TTK_SparkAds,1.1607,28.46
U107251,2025-06-18,US,TX,Android,Moto G Power,TikTok,TTK_SparkAds,0.9106,31.65
U107252,2025-06-08,US,VA,iOS,iPhone 14,Organic,ORG_Blog,0.8467,19.0
U107253,2025-06-25,US,IL,Android,Galaxy S23,TikTok,TTK_UGC_Puzzle,0.8819,3.65
U107254,2025-05-18,US,GA,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.784,11.54
U107255,2025-06-12,US,CA,Android,Galaxy S22,Facebook,FB_LAL_Payers,0.7532,9.89
U107256,2025-08-11,US,WI,iOS,iPhone 14,Organic,ORG_NA,0.5824,32.13
U107257,2025-05-05,US,TX,Android,Galaxy S22,Organic,ORG_StoreSearch,1.0978,11.36
U107258,2025-05-19,US,FL,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,1.4904,41.77
U107259,2025-05-16,US,CA,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.7407,22.08
U107260,2025-06-18,US,CA,Android,Galaxy S22,Organic,ORG_Blog,1.9087,31.75
U107261,2025-08-28,US,VA,iOS,iPhone 14,Organic,ORG_StoreSearch,1.0519,55.6
U107262,2025-05-21,US,WA,Android,Pixel 7,Facebook,FB_LAL_Payers,1.0033,11.23
U107263,2025-05-18,US,VA,iOS,iPhone SE 3,Organic,ORG_StoreSearch,1.1759,8.01
U107264,2025-08-18,US,GA,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,1.3365,19.76
U107265,2025-08-14,US,KY,Android,Moto G Power,Organic,ORG_NA,0.7544,29.0
U107266,2025-05-04,US,OH,Android,Moto G Power,Organic,ORG_NA,1.1297,12.91
U107267,2025-07-30,US,PA,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.3753,18.33
U107268,2025-07-18,US,NY,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.7774,33.08
U107269,2025-08-01,US,CA,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.9066,31.48
U107270,2025-06-29,US,GA,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.6657,13.46
U107271,2025-08-27,US,NY,iOS,iPhone 14,Snapchat,SNP_CPI_Optimized,0.7429,20.62
U107272,2025-05-06,US,GA,Android,Pixel 8,Facebook,FB_Interest_Puzzle,0.7867,11.27
U107273,2025-05-29,US,TX,Android,Galaxy S23,Organic,ORG_StoreSearch,0.6302,8.72
U107274,2025-06-17,US,MD,Android,Moto G Power,Google UAC,GGL_UAC_iOS,0.8823,35.5
U107275,2025-06-23,US,UT,Android,Galaxy S23,TikTok,TTK_UGC_Puzzle,1.0329,6.2
U107276,2025-08-19,US,FL,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,1.0738,19.8
U107277,2025-07-07,US,MD,iOS,iPhone 14,Organic,ORG_StoreSearch,0.6548,14.96
U107278,2025-05-06,US,CO,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.71,23.68
U107279,2025-06-18,US,UT,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,1.2717,12.78
U107280,2025-06-19,US,FL,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,0.7093,31.85
U107281,2025-08-24,US,MA,Android,Pixel 7,Organic,ORG_Blog,1.2582,16.11
U107282,2025-07-11,US,TX,Android,Galaxy S23,Organic,ORG_Blog,0.675,37.19
U107283,2025-07-16,US,MI,Android,Moto G Power,Facebook,FB_Interest_Puzzle,1.0521,20.08
U107284,2025-07-25,US,WA,Android,Pixel 8,Organic,ORG_StoreSearch,1.2226,10.65
U107285,2025-08-01,US,MA,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.3135,23.61
U107286,2025-07-16,US,TX,Android,Pixel 8,Facebook,FB_Video_30s,1.2807,22.18
U107287,2025-05-29,US,WI,Android,Moto G Power,Google UAC,GGL_UAC_iOS,1.5244,17.06
U107288,2025-08-13,US,IL,Android,Moto G Power,Snapchat,SNP_CPI_Optimized,0.7997,12.38
U107289,2025-07-27,US,TX,iOS,iPhone SE 3,TikTok,TTK_UGC_Puzzle,1.039,27.68
U107290,2025-07-29,US,GA,Android,Pixel 8,Apple Search Ads,ASA_Broad_Card,0.6468,11.11
U107291,2025-08-28,US,CO,Android,Galaxy S22,Organic,ORG_StoreSearch,1.0464,11.71
U107292,2025-08-05,US,OK,iOS,iPhone SE 3,Organic,ORG_StoreSearch,2.4216,23.43
U107293,2025-08-08,US,MA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.3758,16.2
U107294,2025-08-23,US,CA,Android,Galaxy S22,Organic,ORG_NA,0.7406,6.74
U107295,2025-05-19,US,CA,iOS,iPhone SE 3,CrossPromo,XPR_PartnerA,1.2445,11.13
U107296,2025-06-29,US,CA,Android,Pixel 8,Organic,ORG_NA,1.4988,22.05
U107297,2025-07-09,US,CA,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.5205,15.73
U107298,2025-06-09,US,FL,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.701,17.11
U107299,2025-08-09,US,FL,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,0.7174,20.52
U107300,2025-07-31,US,CA,iOS,iPhone 13,Organic,ORG_NA,0.6968,22.61
U107301,2025-07-26,US,MN,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.8638,19.08
U107302,2025-08-28,US,MI,Android,Galaxy S22,Organic,ORG_NA,0.511,3.41
U107303,2025-06-01,US,IN,Android,Pixel 8,TikTok,TTK_UGC_Puzzle,0.8173,17.51
U107304,2025-07-28,US,FL,Android,Moto G Power,Organic,ORG_StoreSearch,0.6222,13.9
U107305,2025-07-06,US,IL,iOS,iPhone 14,TikTok,TTK_UGC_Puzzle,0.8803,18.28
U107306,2025-06-07,US,NY,iOS,iPhone 13,Apple Search Ads,ASA_Broad_Card,0.6825,30.7
U107307,2025-05-20,US,PA,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.8457,10.53
U107308,2025-08-16,US,MI,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,0.5978,18.64
U107309,2025-07-11,US,OH,iOS,iPhone 14,Organic,ORG_Blog,1.3246,22.85
U107310,2025-08-07,US,MD,Android,Pixel 7,Snapchat,SNP_Story_Install,0.7943,15.42
U107311,2025-07-05,US,SC,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,0.9099,9.35
U107312,2025-05-27,US,PA,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.8536,9.86
U107313,2025-06-10,US,TX,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.9075,17.69
U107314,2025-06-15,US,KY,iOS,iPhone SE 3,Organic,ORG_Blog,0.9056,13.2
